idiom,contents
환골탈태,"[IDIOM] [IDIOM], 지금까지의 모양을 벗어나 완전히 새로운 모습으로 바뀐다는 말입니다. 뼈를 바꾸고 모양새를 바꾸자면 얼마나 큰 고통이 뒤따르겠습니까? 꽃들에게 희망을이라는 아주 유명한 어른을 위한 동화가 있습니다. 자기가 무엇을 위해"
종무소식,서울 살곶이다리
조변석개,문재인 [IDIOM] 반탁 찬탁 떠오르네
개과천선,6. 알 수 없는 일
적반하장,"[IDIOM] [IDIOM] 있을때잘하지 양키든 한국인이든, 뭐 굳이 인간성이 어쩌고 그런걸로 운운하진 않겠다. 평소에 잘하라는거다. 평소에 사람 스트레스 안받게 잘대해주면, 누가 뭐라나. 분위기는 슬슬 사람 불안하게, 짜를 것 같이 만들어놓고, 정작 박차고 나가니 사람없다고 해달라고 징징대고"
조변석개,악어의 눈물 바스렛트궤변의 합리화에 대하여
다다익선,너와 나의 감각을 일깨워주는 일상 미술관 산책을 즐기는 이유 전 여왕의 정원에선 빛이 다양하게 연출된 작품을 감상했다. 채광이 주는 빛줄기도 보여주고 싶은 마음에 백남준 작가의 '[IDIOM]'을 보러 과천으로 갔다. 거대한 텔레비전 물체와 유리 천장을 뚫고 쏟아지는 빛이 어떤 조화를 이루는지 위층으로
개과천선,제주일보 논단덕치와 법치
함흥차사,실무자에게 유용한 커뮤니케이션 팁 10가지 1 21.04.19 일주일에 커리어자기 계발 글 하나 발행 7편 가능한 빨리 답하기 지금 당장은 내가 가진 우선순위의 일들이 아니기에 메시지에 좀 늦게 답해도 되지 않을까? 싶어 [IDIOM]까지는 아니어도 팀 협업에서 바로바로 답은 하지 않았던 때가 있었다. 하지만 어떤 글을 읽고 답변을 후순위로 두는 게
백전백승,"코로나19로 바라본 영화와 대한민국은? 발생부터 확산, 진압, 그리고 종식까지"
수적천석,꾸준함이 재능이다. 승거목단 [IDIOM]
감언이설,양치기와 백구두 신사 부자는 타고나는 것이 아니고 만들어지는 것이다 여성스럽다. 그럼 나는 전생에 어떤 사람이었을까? 아마도 나라를 다스리다 망해먹은 군주였을지도 모르겠다. 여자들의 [IDIOM]에 휘둘리다가 나라를 잃어버린 남자! 남편이 지출할 이유를 들어보면 처음엔 있으면 좋겠지만 없어도 사는데 전혀 불편하지
대기만성,"머레이 나비효과 나달, 페더러가 없는 반쪽 샤포발로프에게 와이드 오픈 만날 앞으로의 상대들은 1. 16강전 까레노 부스타 까레노 부스타 올해 프랑스 오픈에서 깜짝 8강진출을 했던 [IDIOM]형 까레노 부스타. 샤포발로프가 결승 전까지 만날 가장 높은 시드의 선수이다. 쏭가를 30으로 격파한 퍼포먼스정도만 보여"
군계일학,연륜을 돈주고 사볼 수 있다구요? 위즈덤 Love Andrew Zuckerman
감언이설,"나, 너 그리고 우리를 엮어내는 영화 리뷰"
삼인성호,[] [IDIOM] 전성시대를 사는 비애
감지덕지,730 토마토 쌀파스타 반대일 수도 있겠다. 그림을 그리고 글을 쓰는 일은 수입을 목적에 둘 일이 못되니 바랄 마음은 없다. 커피값 정도 된다면 [IDIOM] 생각하며 놓지 않고 가고 싶은 길이다 생각한다. 한동안 이런저런 돈 걱정과 자기 비하에 빠져 허우적대다 밥때가 되어
환골탈태,"기안84, 로 거듭나다 늘 구박만 받던 신데렐라가 친구들의 도움으로 예쁘게 변신하던 날 김희민 님은 그러지 않는다는 게 충격이었다. 참 보기 좋았다. 부럽기도 했다. 그런 그가 어제 너무나도 멋진 화보를 보여주었다. [IDIOM]한 모습에 자정이 넘은 새벽에 소리를 지르기도 했더랬다. 우선 평소 우리가 알고 있는 기안84는 이랬다. 매주"
청빈낙도,"특히 [IDIOM]를 즐기는 선비들은 거문고 하나만 있으면 마음 맞는 벗과 더불어 술잔을 기울이며 시로서 주거니 받거니 하다가, 흥이 오르면 거문고로서 회포를 풀 수도 있는 것이다. 현악기인 거문고는 나무가 공명통 구실을 해야 하는 까닭에 오동나무처럼 물러서 가공성이 좋은"
군계일학,[개똥행복] 사람과 가장 빨리 친해지는 원시적인 방법
불철주야,폭력과 잔혹성이 만든 예상외 성공 둠 [세상을 움직인 게임 1편] 이드소프트웨어 둠
조변석개,너는 좋으냐 거친 봄바람 바람 부는 날 아침 산책 아침 아드리아해 너머에서 불어오는 세찬 바람과 먹구름은 하시라도 빨리 피하는 게 나을 것 같은 느낌이 강하게 들었다. [IDIOM]란 이런 것! 그런데 아내의 표정을 보니 나의 생각과 조금은 달랐다. 처음 보는 도시
노심초사,"옛날 옛날에 이옥선, 김하나, 사람이 되고 만다. 그에 비하면 남이 나를 어떻게 보느냐는 내 인생에 그다지 중요한 일은 아니다. 나에게 문제가 있을까봐 [IDIOM]하는 동안 나의 청소년기도, 이십 대도 지났다. '나에게 문제가 없다'는 걸 받아들이는 일이 제일 어려웠다. '문제가"
적반하장,"APRIL 집단 따돌림 논란 반복되는 아이돌 폭력 사건, [IDIOM]으로 일관하는 회사의 입장"
환골탈태,무한궤도 2022.5.17. 화요일. 새벽 Tea톡 182
대기만성,"겨울, 얼어붙은 손과 마음을 녹여준 작은 아들내미 절대 차별 안 하고 키우겠다 자신했는데, 현실은 늘 작은 아들은 찬밥이었 물 그럼 히 바라보는 큰 아들의 모습이 속상했다. ""유빈이 좋겠다. 나는 80점이 제일 잘한 건데."" ""온유야! 괜찮아 너는 [IDIOM]형이야 80점도 엄청 잘했지 작년에는 2030점인데, 그리고 시험 잘 본다고 다 잘한 거 아니다. 걱정 마 괜찮아"" 위로"
대기만성,"여행하는 연습 해시태그, 셀카가 가득한 여행에서"
다다익선,"브랜드 기획 가능하고, 조직원이 생계를 유지할 수 있는가? 같은 기준에 따라 적정 마진율이라는 것이 도출되는 것이다. 하지만 마진은 [IDIOM]이라 크면 클수록 좋은데, 이는 결국은 제품 유통구조를 어떻게 가져가느냐?가 가격의 높이를 좌우하는 것"
이구동성,"리스본, 미완성의 여행 다녀올게요 여행 포토에세이 피자를 시켰다. 그렇게 우리는 맛있는 음식을 먹으며 한참을 떠든 후에야 식당에서 나올 수 있었다. 식당을 나오자마자 [IDIOM]으로 내일 여긴 다시 와야겠다! 말하며 아쉬움을 달래며 각자 숙소로 헤어졌다. 이튿날 아침 첫날 여행을 알차게 보낸 후"
백전백승,돈의 속성 최상위 부자가 말하는 돈에 대한 모든 것
백전백승,[인문] 나는 왜 참으려고만 할까? 지피지기면 [IDIOM] 문화가 사회에서 대두되고 시작하기 있는 것도 일종의 '자기 승인 욕구'나 내 감정 지키기와 맥락을 같이한다. 지피지기면 [IDIOM] 내 경험상 내 감정의 원인을 알고 감정을 내면화 시켜 나만의 해결책을 만들어 감정을 통제하다 보면 어느 순간 내가
환골탈태,"디지털노마드 비긴즈 인생 제2막, 경단녀 탈출"
노심초사,끝나지 않은 여행의 끝 3 70대에 홀로 떠난 중남미 사진 여행기 68 달려 오지는 못했지만 내가 죽을지 살지 알 수 없는 상태에서 딸 부부를 대신해 외손녀들을 돌보면서 내가 돌아올 때까지 [IDIOM]한 나의 아내 정애영에게 어찌 고마움을 표하지 않을 수 있겠는가? 나의 아내는 내가 돌아온 날부터 나와 함께 병원 살이를
개과천선,"돈, 우상, 악질경찰 2019년 3월 3주 영화감상 기록"
백전백승,내가 유난히 육아를 버거워하는 이유 성격 이상하다는 말을 정성스럽게 풀어쓴 글인가 내가 어느 포인트에서 자꾸 뚜껑이 열리고 맥이 빠지고 여유가 없어지는지 생각하니 몇 가지가 떠올랐다. 지피지기면 [IDIOM]이라지만 사실 지금은 적도 잘 모르겠고 나도 잘 모르겠는데 그래도 자기 객관화를
노심초사,"남자들에게 허하노라 월간 정상순 7월호 시절부터 몸에 밴 긴장감이더군요. 갓난쟁이를 겨우 재우고 집안일을 하거나 일주일 만에 샤워를 할 때 아이가 깰까 봐 [IDIOM]하던 마음, 바로 그것이더군요. 두 딸이 등교 준비를 위해 일어나기 전에 저는 이 시간을 고스란히 누리고 싶어요. 요즘은"
적반하장,"솜방망이 처벌로는 동물학대를 막을 수 없다. 2017.01.17자 기사문, 김해온 기자 밝혀진 용의자 세 명은 잘못을 인정하기는커녕 법대로 하라 그래 혹은 그깟 개한마리 값 물어주면 된다.라는 [IDIOM]의 말로 많은 이들의 할 말을 잃게 만들었다. 이에 대해 동물자유연대 자문변호사는 ""과거 이런 사건이 있었을 때도 동물학대죄"
감언이설,"외도의 치유, 회복, 행복의 희망에 대한 [IDIOM]에 속지 마십시오"
백발백중,관성의 여인
노심초사,"우리 딸에게 출산을 권할 것인가? 출산 후 21개월, 양파 썰다가 든 생각"
감지덕지,[샤부작샤부작 비폭력대화] 시어머님과의 공동육아 4코너
환골탈태,미래의 의학 [서평] 게놈 오디세이 유전체 검사 한 번에 수십억 달러가 소요되었다. 그러던 게 오늘날에는 일상적인 건강검진에 추가될 만큼 간단한 검사로 [IDIOM]한 것이다. 최근 의학에 대한 사회 전반의 인식이 크게 변화하고 있다. 일부 진보적인 의료계는 유전자 검사를 예방의학의
대기만성,"마음을 밝히는 지혜 명심보감 5 니라 [평설] 마원은 대단한 장군이었다. 일명 복파장군으로 불렸는데 이민족 토벌에 많은 공을 세웠다. [IDIOM], 화호유구, 노익장, 과혁지시 등 그와 관련된 고사성어도 많다. 평생동안 선행"
독서망양,윤덕희 조선과 서양의 풍속화 선의 경지와 같은 것이다. 독서삼매경은 다른 생각은 전혀 하지 않고 오직 책 읽기에만 골몰하는 경지를 이르는 말이다. [IDIOM]이라는 말이 있다. 장자 변무편에 나오는 말이다. 다른 일에 정신을 뺏겨 중요한 일을
망양지탄,"[IDIOM] 큰 바다를 바라보며 탄식하다 남의 원대함을 보고 자신의 미흡함이 부끄러워 탄식하다 어느 가을, 물이 불어 황하로 몰려들게 되어 원래 물줄기가 매우 커서 건너편 둑에 있는 소와 말을 구분할 수 없을"
다다익선,"100만 원으로 200명에게 웃음을 선물했습니다 출판 계약금, 가치 있게 쓰다"
노심초사,"[한자썰41] , 그 한결같음에 대하여 평생 매양 간직할 소중한 선물 사람에 따라 상대적인 차이는 있으나, 인내나 기품, 품격을 품으시고 당신은 몰라도 자식들을 그런 사람으로 키우겠다 늘 [IDIOM] 힘쓰시는 분이 어머니다, 그 글자가 사군자 중 하나인 다. 배움의 반이 학교와 사회라면, 그 나머지 반은"
백발백중,"7년 동안 한 골을 못 넣었다 어린이문학 연구가의 좌충우돌 생존기 잘 가는 산책로에 농구 골대가 있다. 어린아이부터 중년에 이르기까지 많은 분들이 농구공 하나로 슈팅 연습을 한다. 거의 [IDIOM]으로 슛을 성공시키는 사람이 있는가 하면, 한 골도 들어가지 않는 사람도 있다. 슛을 다 성공시키든, 실패하든 공통적"
이구동성,닥쳐! 내 말이 정답이야 이기적이고 자뻑 심한 그대
이구동성,5. 착한 손수건 꽃잎 편지 선출하는 날 전 직원이 모여 비밀리에 모임을 가졌다. 윤선배가 일어나 제일 먼저 날 추천했고 정희를 비롯한 여직원들이 [IDIOM]으로 지지를해주었다. 빛이 보이지않는 어둠이 끝도 없이 이어진 질곡의 터널에서 헤어나오지 못하고 있는 암흑의 시대가
적반하장,"권선징악의 드라마가 그리웠다, l 한 여자의 진실한 마음이 있는 드라마"
노심초사,폭염과 코로나 여수 향일암과 오동도
백발백중,"DMZ 비목 [] 대한 희망을 잃고 하루하루 생명을 이어가고 있다가, 어느 날 일생일대의 마지막 기회란 유혹에 낚였다. 혹독한 생존 훈련, [IDIOM]의 훈련을 받았다. 어느 날 그믐날 밤에 철책을 끊고 넘게 되었다. 다들 이렇게 죽어나, 저렇게 죽어나 마찬가지 인생"
백전백승,꼭꼭 숨어라! 달콤시리즈 158 언제든지 지혜롭게 대처하고 문제를 풀어나갈 때 우리는 행복한 삶을 살 수 있었다. . 지피지기 면 [IDIOM] 이란 말처럼 내가 상대를 이겨서 얻을 게 무엇인가! 이제는 상대방을 이해하고 통찰하는 자세가 더 필요한 시대가
철중쟁쟁,[IDIOM] 용중교교
불철주야,저임금 노동에 목숨 걸지 말자! 저렴한 일당은 죽음을 부른다
환골탈태,작은 책방 인테리어 파주자유학교 묘한 책방 소설가의 작은 집 7
백발백중,"광야의 목화밭, 그리고 늑대의 죽음 무기를 구입할 생각을 떨쳐버리게 되기를 바랄 뿐이다. 강력한 성능의 총기를 구입하는 비용은 육칠백 달러에 불과하고 [IDIOM]의 효과를 노리는 자들은 200 달러의 망원렌즈를 부착하며 한개에 몇십원에 불과한 값싼 총알이 허공을 날아서 느닷없이 평화"
대기만성,일희일비 7년차 자영업자가 적어가는 삶의 기록 내가 제일 싫어하는 말 [IDIOM] 큰 그릇은 성취가 늦다고 한다. 큰 그릇되고 싶지 않으니 작은 그릇 지금 되면 안 되나요? 아내는 나에게 일희일비쟁이란다. 매일의 매출에 울고 웃는 자영업 인생 7년째 나도 내가 이렇게 일희일비할 줄 몰랐다. 이렇게
이구동성,나 술 끊었는데? feat. 부부의 날 그동안 해왔던 달콤한 행동이 어느덧 일상에서 조용히 벗어났던 것이다. 사람들은 결혼 후에 남편과 아내가 변했다고 [IDIOM]으로 말한다. 정말 그들의 마음과 행동이 변한 것일까? 어쩌면 연애 때 떨어진 시간보다 결혼하고 함께 있는 시간이 더 길기
